#t(s)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
3.863167	27.171849	290.724133	4.855450E-6	40.999754	59.200000	703.129831	NA	NA
3.864750	27.183218	290.099672	4.864786E-6	40.999762	59.300000	703.129211	NA	NA
3.866167	27.218001	290.099672	4.885158E-6	40.999816	59.300000	703.140496	NA	NA
3.867667	27.152228	290.724133	4.930232E-6	40.999820	59.200000	703.123464	NA	NA
3.869333	27.174363	290.724133	4.937342E-6	40.999859	59.200000	703.130647	NA	NA
3.871083	27.166966	290.099672	4.901419E-6	40.999867	59.300000	703.123938	NA	NA
3.872683	27.178727	290.099672	4.870350E-6	40.999867	59.300000	703.127754	NA	NA
3.874383	27.181351	290.099672	4.835355E-6	40.999871	59.300000	703.128606	NA	NA
3.876017	27.132090	290.724133	4.831707E-6	40.999906	59.200000	703.116929	NA	NA
3.877717	27.183574	290.724133	4.951903E-6	40.999918	59.200000	703.133635	NA	NA
3.879350	27.178197	290.099672	4.938022E-6	40.999883	59.300000	703.127582	NA	NA
3.880967	27.174982	290.099672	4.890352E-6	40.999844	59.300000	703.126539	NA	NA
3.882750	27.173684	290.099672	4.844444E-6	40.999879	59.300000	703.126118	NA	NA
3.884367	27.196404	290.099672	4.833160E-6	40.999848	59.300000	703.133489	NA	NA
3.886067	27.148499	290.099672	4.891558E-6	40.999832	59.300000	703.117946	NA	NA
3.887700	27.164729	290.724133	4.960930E-6	40.999816	59.200000	703.127521	NA	NA
3.889383	27.159242	290.099672	4.952088E-6	40.999812	59.300000	703.121432	NA	NA
3.890883	27.193102	290.099672	4.940310E-6	40.999773	59.300000	703.132418	NA	NA
3.892767	27.192221	290.099672	4.911776E-6	40.999762	59.300000	703.132132	NA	NA
3.894350	27.149998	290.099672	4.890538E-6	40.999773	59.300000	703.118432	NA	NA
3.896067	27.168129	290.724133	4.893815E-6	40.999797	59.200000	703.128624	NA	NA
3.897733	27.184367	290.724133	4.912209E-6	40.999809	59.200000	703.133893	NA	NA
3.899350	27.171528	290.099672	4.969308E-6	40.999805	59.300000	703.125418	NA	NA
3.901067	27.193251	290.099672	4.950975E-6	40.999840	59.300000	703.132466	NA	NA
3.902967	27.159030	290.099672	4.879285E-6	40.999824	59.300000	703.121363	NA	NA
3.904550	27.189755	290.099672	4.847783E-6	40.999812	59.300000	703.131332	NA	NA
3.906183	27.179278	290.099672	4.859005E-6	40.999832	59.300000	703.127933	NA	NA
3.907717	27.189880	290.099672	4.905655E-6	40.999828	59.300000	703.131373	NA	NA
3.909367	27.174583	290.099672	4.953974E-6	40.999824	59.300000	703.126410	NA	NA
3.911067	27.194002	290.099672	4.948131E-6	40.999852	59.300000	703.132710	NA	NA
3.912750	27.178173	290.099672	4.855264E-6	40.999863	59.300000	703.127574	NA	NA
3.914583	27.142327	290.099672	4.838385E-6	40.999871	59.300000	703.115943	NA	NA
3.916133	27.181998	290.099672	4.847412E-6	40.999859	59.300000	703.128815	NA	NA
3.917833	27.192237	290.724133	4.905748E-6	40.999852	59.200000	703.136446	NA	NA
3.919300	27.160775	290.099672	4.937868E-6	40.999856	59.300000	703.121929	NA	NA
3.921000	27.177209	290.099672	4.932736E-6	40.999875	59.300000	703.127262	NA	NA
3.922767	27.183519	290.099672	4.906551E-6	40.999859	59.300000	703.129309	NA	NA
3.924433	27.167267	290.724133	4.818939E-6	40.999852	59.200000	703.128344	NA	NA
3.925900	27.189449	290.099672	4.866517E-6	40.999848	59.300000	703.131233	NA	NA
3.927600	27.146424	290.724133	4.940279E-6	40.999844	59.200000	703.121581	NA	NA
3.929400	27.189547	290.099672	4.968380E-6	40.999875	59.300000	703.131265	NA	NA
3.931000	27.163502	290.099672	4.953541E-6	40.999887	59.300000	703.122814	NA	NA
3.932750	27.207334	290.099672	4.920154E-6	40.999914	59.300000	703.137035	NA	NA
3.934367	27.157872	290.099672	4.875575E-6	40.999879	59.300000	703.120987	NA	NA
3.936000	27.123349	290.099672	4.893567E-6	40.999883	59.300000	703.109784	NA	NA
3.937867	27.164784	290.099672	4.935333E-6	40.999844	59.300000	703.123230	NA	NA
3.939683	27.190288	290.724133	4.981920E-6	40.999840	59.200000	703.135814	NA	NA
3.941100	27.193414	290.099672	4.985940E-6	40.999867	59.300000	703.132519	NA	NA
3.942683	27.180506	290.099672	4.922287E-6	40.999867	59.300000	703.128331	NA	NA
3.944417	27.183763	290.724133	4.855419E-6	40.999891	59.200000	703.133697	NA	NA
3.946000	27.152835	290.724133	4.857614E-6	40.999906	59.200000	703.123661	NA	NA
3.947700	27.178016	290.724133	4.927913E-6	40.999895	59.200000	703.131832	NA	NA
3.949583	27.137153	290.724133	4.951316E-6	40.999906	59.200000	703.118572	NA	NA
3.951083	27.117370	290.099672	4.920865E-6	40.999938	59.300000	703.107844	NA	NA
3.952700	27.179485	290.099672	4.867661E-6	40.999930	59.300000	703.128000	NA	NA
3.954417	27.157864	290.724133	4.856810E-6	40.999945	59.200000	703.125293	NA	NA
3.956000	27.188930	290.099672	4.845990E-6	40.999922	59.300000	703.131064	NA	NA
3.957667	27.162097	290.099672	4.840951E-6	40.999922	59.300000	703.122358	NA	NA
3.959367	27.143084	290.724133	4.927449E-6	40.999871	59.200000	703.120497	NA	NA
3.961017	27.177741	290.724133	4.928408E-6	40.999848	59.200000	703.131743	NA	NA
3.962683	27.172288	290.099672	4.900492E-6	40.999871	59.300000	703.125665	NA	NA
3.964367	27.171485	290.724133	4.836499E-6	40.999875	59.200000	703.129713	NA	NA
3.966000	27.216301	290.099672	4.799309E-6	40.999824	59.300000	703.139944	NA	NA
3.967700	27.165095	290.099672	4.867259E-6	40.999848	59.300000	703.123331	NA	NA
3.969350	27.173913	290.099672	4.963341E-6	40.999863	59.300000	703.126192	NA	NA
3.971083	27.148635	290.724133	4.944390E-6	40.999812	59.200000	703.122298	NA	NA
3.972850	27.162211	290.099672	4.893536E-6	40.999785	59.300000	703.122395	NA	NA
3.974367	27.208870	290.099672	4.860303E-6	40.999812	59.300000	703.137534	NA	NA
3.976050	27.190647	290.099672	4.880367E-6	40.999836	59.300000	703.131622	NA	NA
3.977683	27.188663	290.099672	4.924543E-6	40.999871	59.300000	703.130978	NA	NA
3.979417	27.181069	290.099672	4.946090E-6	40.999898	59.300000	703.128514	NA	NA
3.981000	27.163023	290.099672	4.962352E-6	40.999891	59.300000	703.122659	NA	NA
3.982717	27.191869	290.724133	4.930263E-6	40.999910	59.200000	703.136327	NA	NA
3.984433	27.174301	290.724133	4.875730E-6	40.999918	59.200000	703.130626	NA	NA
3.986083	27.187988	290.724133	4.864415E-6	40.999918	59.200000	703.135067	NA	NA
3.987683	27.137700	290.099672	4.881047E-6	40.999867	59.300000	703.114441	NA	NA
3.989333	27.165095	290.099672	4.941361E-6	40.999832	59.300000	703.123331	NA	NA
3.991000	27.164372	290.099672	4.984270E-6	40.999875	59.300000	703.123096	NA	NA
3.992783	27.227806	290.099672	4.938641E-6	40.999863	59.300000	703.143677	NA	NA
3.994367	27.188417	290.099672	4.839034E-6	40.999859	59.300000	703.130898	NA	NA
3.996267	27.211666	290.099672	4.854584E-6	40.999891	59.300000	703.138441	NA	NA
3.998083	27.164860	290.724133	4.873102E-6	40.999938	59.200000	703.127563	NA	NA
3.999433	27.158808	290.724133	4.905686E-6	40.999930	59.200000	703.125599	NA	NA
4.001000	27.176261	290.724133	4.922225E-6	40.999930	59.200000	703.131263	NA	NA
4.003000	27.196946	290.099672	4.915918E-6	40.999949	59.300000	703.133665	NA	NA
4.004867	27.225232	290.099672	4.835015E-6	40.999941	59.300000	703.142841	NA	NA
4.006883	27.269781	290.099672	4.815570E-6	40.999891	59.300000	703.157291	NA	NA
4.008317	27.011950	290.099672	4.888899E-6	40.999871	59.300000	703.073622	NA	NA
4.010283	27.089064	290.099672	4.978026E-6	40.999895	59.300000	703.098656	NA	NA
4.011967	27.140098	290.724133	4.947420E-6	40.999867	59.200000	703.119528	NA	NA
4.013100	27.155575	290.724133	4.947420E-6	40.999852	59.200000	703.124550	NA	NA
4.014750	27.121714	290.724133	4.873256E-6	40.999871	59.200000	703.113562	NA	NA
4.016250	27.122107	290.099672	4.885004E-6	40.999859	59.300000	703.109381	NA	NA
4.018117	27.105409	290.099672	4.914002E-6	40.999832	59.300000	703.103962	NA	NA
4.019950	27.125208	290.099672	4.934127E-6	40.999875	59.300000	703.110387	NA	NA
4.021950	27.138444	290.724133	4.958982E-6	40.999898	59.200000	703.118991	NA	NA
4.024017	27.159979	290.099672	4.899874E-6	40.999938	59.300000	703.121671	NA	NA
4.024917	27.128590	290.099672	4.858171E-6	40.999914	59.300000	703.111485	NA	NA
4.026883	27.117378	290.099672	4.867445E-6	40.999910	59.300000	703.107846	NA	NA
